tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Twin Peaks,1,1,Part 1,"May 21, 2017",8.6,5900,My log has a message for you.,https://www.imdb.com/title/tt4108304/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,2,Part 2,"May 21, 2017",8.6,5400,The stars turn and a time presents itself.,https://www.imdb.com/title/tt4108308/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,3,Part 4,"May 21, 2017",8.5,4800,...brings back some memories.,https://www.imdb.com/title/tt4108310/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,4,Part 3,"May 21, 2017",8.4,5000,Call for help.,https://www.imdb.com/title/tt4108312/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,5,Part 5,"Jun 4, 2017",8.1,4300,Case files.,https://www.imdb.com/title/tt4108314/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,6,Part 6,"Jun 11, 2017",8.1,4100,Don't die.,https://www.imdb.com/title/tt4108318/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,7,Part 7,"Jun 18, 2017",8.7,4200,There's a body all right.,https://www.imdb.com/title/tt4108320/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,8,Part 8,"Jun 25, 2017",8.7,6900,Gotta light?,https://www.imdb.com/title/tt4108316/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,9,Part 9,"Jul 9, 2017",8.3,3600,This is the chair.,https://www.imdb.com/title/tt4108322/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,10,Part 10,"Jul 16, 2017",8.1,3500,Laura is the one.,https://www.imdb.com/title/tt4706126/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,11,Part 11,"Jul 23, 2017",8.9,4000,There's fire where you are going.,https://www.imdb.com/title/tt4706130/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,12,Part 12,"Jul 30, 2017",7.7,3500,Let's rock.,https://www.imdb.com/title/tt4706132/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,13,Part 13,"Aug 6, 2017",8.3,3400,"What story is that, Charlie?",https://www.imdb.com/title/tt4706138/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,14,Part 14,"Aug 13, 2017",9.0,3800,We are like the dreamer.,https://www.imdb.com/title/tt4706140/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,15,Part 15,"Aug 20, 2017",8.7,3500,There's some fear in letting go.,https://www.imdb.com/title/tt4706146/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,16,Part 16,"Aug 27, 2017",9.5,5100,"No knock, no doorbell.",https://www.imdb.com/title/tt4706148/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,17,Part 17,"Sep 3, 2017",9.3,4200,The past dictates the future.,https://www.imdb.com/title/tt4706152/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
Twin Peaks,1,18,Part 18,"Sep 3, 2017",8.7,4100,What is your name?,https://www.imdb.com/title/tt4706164/,tt4093826,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
