tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Avrupa Yakasi,1,1,1.Bölüm,"Feb 11, 2004",7.5,111,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,2,2.Bölüm,"Feb 18, 2004",6.8,76,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,3,3.Bölüm,"Feb 25, 2004",6.7,76,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,4,4.Bölüm,"Mar 10, 2004",6.6,65,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,5,5.Bölüm,"Mar 17, 2004",6.8,66,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,6,6.Bölüm,"Mar 24, 2004",6.9,62,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,7,7.Bölüm,"Mar 31, 2004",6.8,62,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,8,8.Bölüm,"Apr 7, 2004",6.9,65,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,9,9.Bölüm,"Apr 14, 2004",7.0,64,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,10,10.Bölüm,"Apr 21, 2004",6.6,59,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,11,11.Bölüm,"Apr 28, 2004",6.6,59,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,12,12.Bölüm,"May 5, 2004",6.7,67,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,13,13.Bölüm,"May 12, 2004",6.4,57,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,14,14.Bölüm,"May 19, 2004",6.9,67,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,15,15.Bölüm,"May 26, 2004",7.2,28,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
Avrupa Yakasi,1,16,16.Bölüm,"Jun 2, 2004",6.5,58,"Know what this is about?
 Be the first one to add a plot.",tt0421291,The life and times of rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.
