tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Luther,1,0,Inside Look,"May 4, 2010",8.0,785,"Series creator and writer Neil Cross, and Luther star, Idris Elba take you inside the first episode and inside the mind of Luther himself.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,1,1,Episode #1.1,"Oct 17, 2010",8.2,3327,"Luther returns to work after a traumatic arrest to investigate the murder of a former child genius's parents, and quickly deduces that their daughter is responsible. However he is unable to find evidence to convict.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,1,2,Episode #1.2,"Oct 24, 2010",8.2,2884,"A gunman is murdering uniformed police officers, and warns that there will be further shootings unless his terms are met. Luther is determined to flush the killer out.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,1,3,Episode #1.3,"Oct 31, 2010",8.0,2681,John Luther is on the trail of a satanic occult killer who kidnaps a woman but leaves her baby in the living room. Things get harder when a man accuses Luther of attacking him. Things take a grisly turn when the woman is found.,tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,1,4,Episode #1.4,"Nov 7, 2010",8.5,2763,"When a serial killer goes on the rampage, Luther must put his personal life aside and delve inside the murderer's mind to discover what is driving him to kill so many girls, and why.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,1,5,Episode #1.5,"Nov 14, 2010",9.0,3006,Luther and the team are after the people involved in the violent kidnapping of Jessica Carrodus and they are in search of diamonds.,tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,1,6,Episode #1.6,"Nov 21, 2010",9.1,3119,"Luther, suspected of murder, goes on the run to try and prove his innocence. With Alice's assistance, they set out together to exact revenge on the real killer.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,2,1,Episode #2.1,"Sep 29, 2011",8.4,2408,"Still plagued by the death of his ex-wife, Luther returns to work to face a surreal and nightmarish case of a masked murderer determined to enter into folklore.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,2,2,Episode #2.2,"Oct 6, 2011",8.4,2282,"Luther must rescue Ripley, abducted by Cameron, in time to prevent Cameron's final murderous set piece. But Jenny's ruthless and vengeful boss is demanding compensation for stealing her protege.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,2,3,Episode #2.3,"Oct 13, 2011",8.5,2213,"As Luther's affection for Jenny grows, so does his determination to protect her and help her back on her feet. Baba, however, is determined to keep Luther on a tight leash.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,2,4,Episode #2.4,"Oct 20, 2011",8.9,2410,Luther's personal and professional life spirals out of control as he tries to cover up Toby's death and appease a suspicious Baba. He must also protect Jenny from any further harm.,tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,3,1,Episode #3.1,"Sep 3, 2013",8.3,2306,"Luther investigates a case of a fetishist who is murdering women which is similar to an unsolved case from the 1980s. The team attempt to catch the copycat killer, whose murderous spree has only just started.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,3,2,Episode #3.2,"Jul 9, 2013",8.4,2099,"Luther's date with Mary, and the promise of romance, is interrupted by the news of another murder. The killer has struck again - the number of victims is escalating fast.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,3,3,Episode #3.3,"Jul 16, 2013",8.9,2339,In what looks like a gangland crime - two hoodies are shot at close range. But an un-connected crime sees Luther make a un-connected connection that might provide the real answer to what happened.,tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,3,4,Episode #3.4,"Jul 23, 2013",9.1,2598,"Marwood makes his vendetta personal - targeting Luther and those closest to him, raining destruction on everything he touches.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,4,1,Episode #4.1,"Dec 17, 2015",8.2,2097,"While on a leave of absence, Luther is suddenly dragged back into his former life in London to battle the demons of his past and to stop a cannibal serial killer.",tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
Luther,4,2,Episode #4.2,"Dec 17, 2015",7.8,1875,Will a cold case unlock the mystery from Luther's past that is haunting him? The detective is forced to put himself and Emma in danger to stop the serial killer's end game.,tt1474684,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
