tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
Ramayan,1,1,Birth and childhood of Lord Ram,"Jan 25, 1987",8.6,101,The saga of Ramayan Gods' Prayers to Lord Vishnu King Dashrath's yagna invoking blessings for a son Birth and childhood of Shri Ram.,tt0268093
Ramayan,1,2,Rama going to Gurukul,"Feb 1, 1987",8.4,69,Childhood of Shri Ram Thread Ceremony of Shri Ram Fundamental education imparted Shri Ram in Gurukul.,tt0268093
Ramayan,1,3,Continuing Gurukul,"Feb 8, 1987",8.5,64,Continuation of education in Gurukul Vedanta Invocating praises to Lord Shiv Culmination of education in Gurukul.,tt0268093
Ramayan,1,4,Vishwamitra comes to Ayodhya and Ram kills Taraka Rakshasi,"Feb 15, 1987",8.4,61,Return To Ayodhya Vishwamitra requests King Dashrath for his son Ram to accompany him Ram slays Tadka Vishwamitra bestows divine weapons upon Ram Warfare of Ram and Lakshman with Subahu and Mareech.,tt0268093
Ramayan,1,5,Ganga Redemption of Ahilya,"Mar 1, 1987",8.3,52,Shri Ram and Lakshman proceed to Mithila Story to the origin of the Ganga Redempion of Ahilya Shri Ram and Lakshman walk through the streets of Mithila.,tt0268093
Ramayan,1,6,Ram meets Sita,"Mar 8, 1987",8.4,55,"Janak welcomes Vishwamitra, Ram and Lakshman in Mithila, where Vishwamitra has decided to take a rest. While in there, Ram first sets eyes upon Janak's daughter, Princess Sita; in the royal garden.",tt0268093
Ramayan,1,7,Sita's Swayamvara,"Mar 15, 1987",8.6,61,"Seeking a suitable husband for his daughter, Janak holds a Swayamvar. Kings and Princes from all over come to Mithila seeking Sita's hand in marriage, yet fail to pass King Janak's test of stringing the Shiv Dhanush bow.",tt0268093
Ramayan,1,8,Sita's swayamvar and Parasuram,"Mar 22, 1987",8.6,54,"Shiv Dhanus was broken by prince Rama when he attempted to string the bow, during the swayamvara of Sita, thereby winning the princess's hand in marriage. After the marriage when his father Dasharatha was returning to Ayodhya with Rama, Parashurama obstructed their path and challenged Rama for breaking his guru Shiva's bow.",tt0268093
Ramayan,1,9,Marriage Preparations,"Mar 29, 1987",8.0,50,"King Janak sends word to Ayodhya to inform King Dasharath of the engagement of their two children. Overjoyed, the entire Ayodhya royal family come to Mithila to prepare for the wedding. After further discussion between the two royal families, it is decided that the four princes of Ayodhya will wed the four princesses of Videha.",tt0268093
Ramayan,1,10,Ram and Sita's Marriage,"Apr 5, 1987",8.2,50,Ram and Sita are married in a grand ceremony as the whole of Mithila celebrates.,tt0268093
Ramayan,1,11,Sita's arrival at Ayodhya,"Apr 12, 1987",8.3,51,"King Janak tearfully bids farewell tho his beloved daughter Sita, as she departs for Ayodhya with her new husband and family. The four daughters-in-law are welcomed in Ayodhya.",tt0268093
Ramayan,1,12,Discussion on Dasharatha's heir,"Apr 19, 1987",8.4,52,"Vishwamitra releases Ram and Lakshman from his service and departs Ayodhya. King Dashrath decides to appoint Ram as his heir and and abdicate from the throne. While the whole of Ayodhya celebrates, Kaikeyi's maid Manthra disapproves.",tt0268093
Ramayan,1,13,Rajyabhishek,"Apr 26, 1987",8.4,50,Celebrations mark the proclamation of Ram as heir to the throne but Manthra provokes Kaikayee into sabotaging the coronation.,tt0268093
Ramayan,1,14,Kaikeyi Demands Her Boons,"May 3, 1987",8.4,53,"Kaikayee demands that King Dasharath fulfill a promise he made a long time ago in the form of two boons. Unable to change her mind, Dasharath is forced to appoint Bharath as the future king while Ram exiled to the forest.",tt0268093
Ramayan,1,15,Preparing for the Journey to the Forest,"May 10, 1987",8.4,50,Sita and Lakshman also resolve to go to forest with Ram.,tt0268093
Ramayan,1,16,Departing Ayodhya,"May 17, 1987",8.3,57,"King Dasharath denounces Kaikayi as his wife and falls into a deep depression at the loss of Ram. The Grief stricken people of Ayodhya try to stop Ram from going to the forest, but ultimately fail.",tt0268093
Ramayan,1,17,Meeting Nishadraj Guha,"May 24, 1987",8.3,49,"Ram, Lakshman and Sita are welcomed by Guha, king of the Nishadas, who arranges for the trio to cross the river Ganga by boat.",tt0268093
Ramayan,1,18,Bharadwaja's Ashram,"May 31, 1987",8.2,48,"After fulfilling the condition of Khibet, Ram, Lakshman and Sita cross the Ganga and take shelter at Rishi Bhardwaja's ashram. They take leave of Guha and proceed to Chitrakoot.",tt0268093
Ramayan,1,19,Valmiki's Ashram and Chitrakoot,"Jun 7, 1987",8.3,49,"Ram, Lakshman and Sita pay a visit to Maharishi Valmiki who advises them to settle in Chitrakoot.",tt0268093
Ramayan,1,20,King Dasharath's Death,"Jun 14, 1987",8.4,53,"Sumant returns to Ayodhya alone. King Dasharath mourns the separation from his son. In depression, he dies remembering a a curse laid on him for a mistake he made in his youth.",tt0268093
Ramayan,1,21,Bharath Returns to Ayodhya,"Jun 21, 1987",8.5,51,"In Nanihal, Bharath has a strange premonition and returns to Ayodhya only to find that his father is dead and his older brother exiled.",tt0268093
Ramayan,1,22,Ram meets Bharat,"Jun 28, 1987",8.7,50,,tt0268093
Ramayan,1,23,Bharath rejects to become King,"Jun 28, 1987",8.5,48,Bharath performs King Dasharath's last rites Bharath rejects his coronation Bharath decides to crown Shri Ram in the forest and return with him.,tt0268093
Ramayan,1,24,Bharat Milap,"Jul 12, 1987",8.9,55,Lakshman gets angry on receiving the news of Bharaths arrival in the forest. Reunion of Shri Ram and Bharath.,tt0268093
Ramayan,1,25,Bharath returns to Ayodhya with Ramas Shoes,"Jul 19, 1987",8.6,43,"In Chitrakoot, King Janak conducts a meeting to plead with Shri ram to return to Ayodhya. Bharath returns to Ayodhya with Shri Rams 'Paduka'.",tt0268093
Ramayan,1,26,Ramas Shoes installed on the throne of Ayodhya,"Jul 26, 1987",8.5,43,"Bharath also dons the sages robe and rules Ayodhya as Shri Rams representative In Nandigram, Shri Rams Paduka is installed on the throne of Ayodhya.",tt0268093
Ramayan,1,27,Sita meets Atri & mother Anusuiya,"Aug 2, 1987",8.4,43,"Sita meets Atri and mother Anusuiya. Ram, Lakshman and Sita arrive at Sage Sharbhanga's ashram.",tt0268093
Ramayan,1,28,Dandakaranya,"Aug 9, 1987",8.4,43,"In Dandakaranya, seeing the bones of the sages, Shri Ram vows to take revenge on the demons Shri ram meets Sage Sutikshna Shri Ram meets Maharshi Agastya and receives divine weapons from him.",tt0268093
Ramayan,1,29,"First meeting with Jatayu, Sita in Panchavadi","Aug 16, 1987",8.6,43,"First meeting with Jatayu. Shri Ram, Lakshman and Sita decide to stay in Panchavati. Shurpanaka's attempt to charm Shri Ram. Lakshman cuts off Shurpanakas nose.",tt0268093
Ramayan,1,30,Shurpanaka Encounter,"Aug 23, 1987",8.6,42,"Shurpanaka provokes her brothers, Demons Khar and Dooshan. Single handed Shri Ram kills Khar and Dooshan and destroys their army. Shurpanaka laments in Ravans court.",tt0268093
Ramayan,1,31,Sita Haran,"Aug 30, 1987",8.6,43,"Mareech calls out to Lakshman and Sita, mimicking Ram's voice. Sita forces Lakshman to go to Ram's aid, leaving her unguarded .Ravan seizes this chance and kidnaps Sita.",tt0268093
Ramayan,1,32,Kidnap Plan by Raavan,"Aug 30, 1987",8.4,41,"Ravan decides to kidnap Sita. Mareech reluctantly becomes golden deer. Shri Ram, at Sitas behest, goes after the deer.",tt0268093
Ramayan,1,33,Shri Ram & Lakshman meet wounded Jatayu,"Sep 13, 1987",8.4,42,"Shri Ram and Lakshman meet wounded Jatayu. In Lanka, Ravan send Sita to Ashoka Vatika.",tt0268093
Ramayan,1,34,Shri Ram & lakshman reach Shabaris ashram,"Sep 20, 1987",8.3,40,In forest Shri Ram kills Khabanda. Shri Ram and lakshman reach Shabaris ashram. Shabari is overwhelmed as she meets her lord.,tt0268093
Ramayan,1,35,Hanuman meets Shri Ram,"Sep 27, 1987",8.4,44,Sugriv notices two strangers and sends Hanuman. Hanuman recognizes Shri Ram and happily carries the two brothers to the top of the hill to Sugriv.,tt0268093
