tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Cobra Kai,1,1,Ace Degenerate,"May 2, 2018",8.6,4872,"34 years after losing the All Valley Karate Championship, Johnny Lawrence decides to reopen the Cobra Kai Dojo while his school adversary, Daniel LaRusso, runs a successful auto business.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,2,Strike First,"May 2, 2018",8.3,3891,Daniel is dismayed to find a new Cobra Kai dojo has been opened up. Johnny learns his dojo has to pass several safety requirements before he can actually start teaching.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,3,Esqueleto,"May 2, 2018",8.2,3701,Miguel helps Johnny advertise Cobra Kai on the web. Daniel agrees to chaperone at the Halloween dance so he can keep an eye on his daughter.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,4,Cobra Kai Never Dies,"May 2, 2018",8.2,3630,Robbie is in hot water with his father. Johnny plans to shut down Cobra Kai after Miguel is injured. Samantha and Kyler's relationship hits rock bottom. A vandalized billboard creates tension for Daniel.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,5,Counterbalance,"May 2, 2018",8.9,3922,Cobra Kai gains its second student. Daniel has an intricate plan to get payback on Johnny. Miguel defends Samantha against Kyler during lunch break.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,6,Quiver,"May 2, 2018",8.5,3498,"Johnny's dojo class attracts a group of misfits while his son Robby, who harbors ulterior motives, lands a new job. Samantha makes a new friend in science class. Daniel inspires interest in karate from an unlikely person.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,7,All Valley,"May 2, 2018",8.6,3500,"When Johnny learns Cobra Kai is banned from the All Valley Tournament, he faces the City Council. Miguel asks Samantha out. Robbie takes lessons from Daniel, just as his buddies plot a heist from LaRusso Auto.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,8,Molting,"May 2, 2018",8.5,3418,"Johnny prepares his Cobra Kai students for the next All Valley Karate Tournament and in turn, he is inspired to clean up his life. Daniel is still unaware of his new pupil's background.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,9,Different but Same,"May 2, 2018",8.9,3651,Louie's reckless actions force Johnny and Daniel to go down memory lane. The Cobra Kai students plot revenge against the popular kids. Miguel grows impatient with Samantha.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,1,10,Mercy,"May 2, 2018",9.2,4269,It is the day of the 2018 All Valley Karate Tournament and Cobra Kai is determined to win. Robbie signs up unaffiliated. A familiar face from the past returns.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,1,Mercy Part II,"Apr 24, 2019",8.3,3304,"In the aftermath of Cobra Kai's win at the Under 18 All Valley Karate Championships, Johnny questions his dojo's philosophy and deals with a figure from his past. Daniel searches for the right way to respond to Cobra Kai's dominance.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,2,Back in Black,"Apr 24, 2019",8.2,3129,"Miyagi-Do is reopened, with Robbie and Samantha as Daniel's first students. Daniel and Amanda meet their quota at LaRusso Auto. Johnny lays down the law to stop his students goofing off.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,3,Fire and Ice,"Apr 24, 2019",8.4,3118,Daniel pulls out all the stops in an effort to recruit new students to Miyagi-Do Karate. Johnny reflects on some of the major relationships in his life and responds to Daniel's promotional efforts with his own.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,4,The Moment of Truth,"Apr 24, 2019",8.3,3042,"Daniel struggles to teach a new student. Meanwhile, Cobra Kai students wage war on the Miyagi dojo.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,5,All In,"Apr 24, 2019",8.6,3118,"Daniel struggles to help a new student learn. Miguel makes a new connection, while Johnny tries to repair a relationship. Tensions between the two dojos build to a breaking point.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,6,Take a Right,"Apr 24, 2019",8.9,3502,Johnny goes for a ride with some old friends. Kreese continues to exert his authority at Cobra Kai.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,7,Lull,"Apr 24, 2019",8.4,2960,"To prepare his students, Daniel gives some new training methods a shot. Miguel puts a new lesson into practice. Johnny makes a tough but pivotal decision that affects Cobra Kai.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,8,Glory of Love,"Apr 24, 2019",8.2,2980,"Daniel works to make amends with Amanda, while Johnny is introduced to the world of dating apps. Complications arise when Miguel, Samantha, Robby and Tory cross paths.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,9,Pulpo,"Apr 24, 2019",8.8,3218,"Johnny cautiously takes a stab at love, while Daniel and Amanda enjoy a romantic date night. An attempt to bring the students of the two dojos together backfires as hostilities between the teens escalate.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,2,10,No Mercy,"Apr 24, 2019",9.4,5493,Tensions between the two dojos finally come to a head on the first day of school. The resulting showdown leaves one student fighting for their life.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,1,Aftermath,"Jan 1, 2021",8.2,3354,"Miguel's fighting for his life, Robby's missing, and Daniel and Johnny's reputations are in tatters as the community reacts to the West Valley brawl.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,2,Nature vs. Nurture,"Jan 1, 2021",8.3,3117,Daniel and Johnny team up to find Robby. Miguel faces an uncertain future. Kreese tries to bring Tory back to Cobra Kai.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,3,Now You're Gonna Pay,"Jan 1, 2021",8.0,2999,"Daniel's tarnished public image takes a toll on his sales, leading to a takeover offer. Johnny tries to raise money for Miguel's surgery.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,4,The Right Path,"Jan 1, 2021",8.6,3177,"Following an important meeting in Japan, Daniel revisits Mr. Miyagi's hometown in Okinawa. Johnny attempts to reconnect with Robby.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,5,Miyagi-Do,"Jan 1, 2021",9.2,3768,"In Okinawa, Daniel spends time with an old friend - and an old enemy, who has much to teach him. The dueling dojos' rivalry comes to a nasty head.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,6,King Cobra,"Jan 1, 2021",8.5,2922,Miguel helps Johnny craft the perfect social media message. Kreese scouts new recruits while Daniel and Amanda try to shut down Cobra Kai.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,7,Obstáculos,"Jan 1, 2021",8.3,2834,"Daniel spends some father-daughter time with a traumatized Sam, Johnny plans to form a new karate dojo but struggles to come up with a cool name.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,8,"The Good, The Bad, and the Badass","Jan 1, 2021",8.5,2927,"Informed that this year's All Valley Karate Tournament is being canceled, the three competing sensei attend a city council meeting to save it.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,9,Feel the Night,"Jan 1, 2021",8.9,3262,"It's Christmastime in the Valley, and romance is in the air. Daniel and Miguel find unexpected common ground, and the Cobra Kai recruits go on a mission.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,3,10,December 19,"Jan 1, 2021",9.5,5414,"Old wounds begin to heal at a country club Christmas party, but a brutal assault by Kreese's students leads to new betrayals and alliances.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,1,Let's Begin,"Dec 31, 2021",8.1,2548,"Miyagi-Do, Eagle Fang and Cobra Kai are training for the all valley karate tournament.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,2,First Learn Stand,"Dec 31, 2021",8.2,2220,Johnny picks up defensive strategies while Daniel learns to how to go on the offensive. Amanda confronts Tory. New kid Kenny is bullied at school.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,3,Then Learn Fly,"Dec 31, 2021",8.1,2058,"Kenny tries to become a student of Cobra Kai with some encouragement from Robby, while Johnny urges Sam to take a leap of faith - in herself.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,4,Bicephaly,"Dec 31, 2021",8.2,1994,"Kreese brings Terry back to Cobra Kai, but his former partner isn't interested repairing history. Johnny grows envious mentoring Miguel.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,5,Match Point,"Dec 31, 2021",8.7,2104,Johnny and Daniels dojo and their fragile alliance teeter on the brink of collapse when they agree to a winner takes all sensei showdown.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,6,Kicks Get Chicks,"Dec 31, 2021",8.0,1990,A major change to the upcoming tournament sends Johnny scrambling to find a new recruit for Eagle Fang. Tory must ask a favor of the LaRussos.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,7,Minefields,"Dec 31, 2021",8.1,1991,Daniel invites Anthony to join Miyagi-Do and discovers he doesn't know his son as well as he thought. Miguel learns about Johnny and Carmen's relationship.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,8,Party Time,"Dec 31, 2021",8.5,2124,Miguel and Sam are excited about attending the junior prom until another couple unexpectedly shows up. Terry lures Johnny to a familiar location.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,9,The Fall,"Dec 31, 2021",9.0,2332,The annual All Valley Karate Tournament kicks off as several competing dojos vie for the grand championship - and settle some personal scores.,tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
Cobra Kai,4,10,The Rise,"Dec 31, 2021",9.4,3305,"The tournaments comes to a shocking end, with the aftermath leaving its participants reeling - and two champions facing uncertain futures.",tt7221388,"Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again."
