tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Mindhunter,1,1,Episode #1.1,"Oct 13, 2017",7.8,7660,"In 1977, frustrated FBI hostage negotiator Holden Ford finds an unlikely ally in veteran agent Bill Tench and begins studying a new class of murderer.",tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,2,Episode #1.2,"Oct 13, 2017",8.5,6765,"Holden interviews the eerily articulate murderer Ed Kemper, but his research provokes negative feedback at the Bureau.",tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,3,Episode #1.3,"Oct 13, 2017",8.3,6016,"Dr Wendy Carr joins Holden and Tench in their first success, when their insights lead to an arrest.",tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,4,Episode #1.4,"Oct 13, 2017",8.3,5704,Bill and Holden consult with Dr Wendy Carr to begin classifying their subjects and they receive surprising news.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,5,Episode #1.5,"Oct 13, 2017",8.6,5755,Holden and Bill return to a perplexing case in Pennsylvania where a set of clues leading in multiple directions leaves no shortage of suspects.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,6,Episode #1.6,"Oct 13, 2017",8.0,5341,Wendy considers an offer. Holden and Bill struggle to communicate their findings to the judicial system in the baffling Altoona case.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,7,Episode #1.7,"Oct 13, 2017",8.3,5253,Wendy takes a career risk to relocate and join the team full time. Holden and Bill find it harder to keep the emotional intensity of work at bay.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,8,Episode #1.8,"Oct 13, 2017",8.2,5186,Bill and Wendy interview candidates for a fourth member of the team. Holden is intrigued by complaints about a school principal's odd habit.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,9,Episode #1.9,"Oct 13, 2017",8.6,5297,Holden's methods during a disturbing interview with mass murderer Richard Speck create dissension among the team and kick off an internal FBI probe.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,1,10,Episode #1.10,"Oct 13, 2017",9.2,6720,"The team cracks under the pressure from an in-house review. Holden's bold style elicits a confession but puts his career, relationships and health at risk.",tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,1,Episode #2.1,"Aug 16, 2019",8.2,5101,"Amid sweeping changes at the BSU, Holden deals with severe repercussions from his close encounter with Ed Kemper.",tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,2,Episode #2.2,"Aug 16, 2019",8.7,4808,"To glean insight into the elusive BTK killer, Bill and Holden interview Son of Sam, who makes a startling admission.",tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,3,Episode #2.3,"Aug 16, 2019",8.3,4470,Bill gets drawn into a horrifying crime that hits close to home. Holden receives an intriguing offer while in Atlanta to interview a pair of killers.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,4,Episode #2.4,"Aug 16, 2019",8.6,4492,Holden develops a controversial profile in the Atlanta slayings. Wendy conducts her first interview and finds being on the front lines suits her well.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,5,Episode #2.5,"Aug 16, 2019",9.0,5192,Bill's devastating family situation spills over during his interview with Holden's holy-grail subject: Charlie Manson. Wendy's new romance heats up.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,6,Episode #2.6,"Aug 16, 2019",8.2,4021,The FBI officially sends the BSU to Atlanta to investigate the missing and murdered children. Wendy second-guesses her interview methods.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,7,Episode #2.7,"Aug 16, 2019",8.2,3980,"Hitting a dead end, Holden suggests a bold plan to draw the killer out. Bill's family faces more scrutiny. Wendy chafes as her job begins to shift.",tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,8,Episode #2.8,"Aug 16, 2019",8.6,4017,Red tape hinders Holden's plan to narrow his suspect pool. A weary and heartsick Bill tries to connect with his son. Wendy rethinks her relationship.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
Mindhunter,2,9,Episode #2.9,"Aug 16, 2019",8.8,4795,The investigation zeroes in on a prime suspect who proves adept at manipulating a volatile situation to his advantage.,tt5290382,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
