tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
It's Always Sunny in Philadelphia,1,1,It's Always Sunny on TV,25m,8.0,128,The original unaired pilot to It's Always Sunny in Philadelphia (2004) plot-wise closely resembling Charlie Has Cancer (2005).,tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,2,The Gang Gets Racist,"Aug 4, 2005",8.3,3800,The guys hire Dee's friend as a promoter for the bar and get more than they bargained for. Charlie seeks black friends to prove he isn't a racist.,tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,3,Charlie Wants an Abortion,"Aug 11, 2005",8.3,3400,In this take on the abortion debate Dennis and Mac go to opposite sides of an abortion rally to pick up women while Charlie deals with an unruly kid he believes to be his son.,tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,4,Underage Drinking: A National Concern,"Aug 16, 2005",8.4,3300,"The gang turns Paddy's into a safe haven for teens, but things get weird when they all get asked to the local high school prom.",tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,5,Charlie Has Cancer,"Aug 23, 2005",8.2,3100,"When Charlie confidentially confides that he has cancer, it leads to a series of instances of the guys manipulating women and one gorgeous transsexual (not a transvestite).",tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,6,Gun Fever,"Aug 30, 2005",8.0,2900,"When Paddy's gets robbed, the gang decides to purchase a gun with many issues. At the same time Dee is dating a mysterious man which the gang suspects to be the robber.",tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,7,The Gang Finds a Dead Guy,"Sep 6, 2005",8.2,2800,"A guy dies in Paddy's pub. Dennis and Mac use the guy's death as an excuse to get close to the guy's attractive granddaughter. Meanwhile, Charlie discovers that Dennis and Dee's grandfather was a Nazi.",tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,8,Charlie Got Molested,"Sep 13, 2005",8.6,3100,The gang learns that Charlie's former elementary school teacher is on trial for child molestation and they attempt to stage an intervention to get Charlie to admit that he was.,tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,9,Charlie Gets Crippled,"Jun 29, 2006",8.6,3000,The gang discovers the perks of being handicapped when Charlie becomes wheel-chair bound after an accident. Dennis and Dee's estranged father returns.,tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,10,The Gang Goes Jihad,"Jun 29, 2006",8.7,3000,"When half of Paddy's gets bought out by a business developer, the gang seeks revenge. Unfortunately, an ill-timed dog-napping plot, a poorly made video tape, and a flaming bag of poop threaten the gang's chances of getting their property back.",tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,11,Mac Bangs Dennis' Mom,"Jul 6, 2006",9.2,3800,"Tensions run high in the gang when Mac courts Dennis and Dee's mom and the two organize a stakeout to blackmail Frank and get out of ""Charlie work"".",tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
It's Always Sunny in Philadelphia,1,12,Dennis and Dee Go on Welfare,"Jul 6, 2006",9.1,3600,Dennis and Dee quit their jobs and concoct a plan to get welfare benefits so they can pursue their unrealistic goals and dreams.,tt0472954,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.
