tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
The Office,1,1,Pilot,"Mar 24, 2005",7.4,7779,"The premiere episode introduces the boss and staff of the Dunder-Mifflin Paper Company in Scranton, Pennsylvania in a documentary about the workplace.",https://www.imdb.com/title/tt0664521/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,1,2,Diversity Day,"Mar 16, 2005",8.2,7637,"Michael's off color remark puts a sensitivity trainer in the office for a presentation, which prompts Michael to create his own.",https://www.imdb.com/title/tt0664514/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,1,3,Health Care,"Apr 5, 2005",7.7,6373,"Michael leaves Dwight in charge of picking the new healthcare plan for the staff, with disastrous results ahead.",https://www.imdb.com/title/tt0664517/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,1,4,The Alliance,"Apr 12, 2005",7.9,6153,"Just for a laugh, Jim agrees to an alliance with Dwight regarding the downsizing rumors.",https://www.imdb.com/title/tt0664523/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,1,5,Basketball,"Apr 19, 2005",8.3,6841,Michael and his staff challenge the warehouse workers to a basketball game with a bet looming over both parties.,https://www.imdb.com/title/tt0664510/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,1,6,Hot Girl,"Apr 26, 2005",7.6,6071,Michael is just one of the many male staff who start vying for the attention of an attractive saleswoman in the office.,https://www.imdb.com/title/tt0664518/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,1,The Dundies,"Sep 20, 2005",8.6,6847,"Very much unlike his staff, an overeager Michael can't wait for this year's annual Dundies awards.",https://www.imdb.com/title/tt0664525/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,2,Sexual Harassment,"Sep 27, 2005",8.1,5873,The office reviews its sexual harassment policy in light of explicit e-mails.,https://www.imdb.com/title/tt0664522/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,3,Office Olympics,"Oct 4, 2005",8.2,5795,"Ready to finalize his deal for a new condo, Michael is away with Dwight while Jim rallies the staff together for office games.",https://www.imdb.com/title/tt0664519/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,4,The Fire,"Oct 11, 2005",8.2,5719,A fire in the kitchen relegates the staff to the parking lot as help is on its way.,https://www.imdb.com/title/tt0664527/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,5,Halloween,"Oct 18, 2005",8.0,5372,"Michael is pressured by corporate to fire someone, which puts a damper on the office Halloween party.",https://www.imdb.com/title/tt0664516/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,6,The Fight,"Nov 1, 2005",8.0,5374,Jim rallies the staff together to witness a showdown between Michael and Dwight at Dwight's martial arts school.,https://www.imdb.com/title/tt0664526/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,7,The Client,"Nov 8, 2005",8.5,5668,"With Michael and Jan Levinson-Gould away from the office to land a new client, the staff discovers an unproduced screenplay in Michael's office.",https://www.imdb.com/title/tt0664524/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
The Office,2,8,Performance Review,"Nov 15, 2005",8.1,5110,"Instead of talking to his employees about their work, Michael uses their annual review time to gather feedback on his ""relationship"" with Jan.",https://www.imdb.com/title/tt0664520/,tt0386676,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium."
