tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
House,1,1,Pilot,"Nov 16, 2004",8.5,5046,Young kindergarten teacher Rebecca Adler collapses in her classroom after losing intelligible speech while teaching students.,https://www.imdb.com/title/tt0606035/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,2,Paternity,"Nov 23, 2004",8.2,3634,"The team helps a high school boy (16) who has double vision and night terrors. (Clinic Cases: Unvaccinated baby, man with boil on leg.)",https://www.imdb.com/title/tt0606034/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,3,Occam's Razor,"Nov 30, 2004",8.2,3424,"A college boy whose low blood pressure does not respond with IV fluids piques House's curiosity. Clinic Cases: A woman who had a cold last week, man with a sore throat, woman whose leg hurts after running 6 miles, a boy and his MP3 Player.",https://www.imdb.com/title/tt0606033/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,4,Maternity,"Dec 7, 2004",8.4,3319,A nightmare scenario hits Princeton Plainsboro when babies in the maternity ward are hit by a potentially fatal epidemic. Clinic Cases: Woman with a parasite!,https://www.imdb.com/title/tt0606030/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,5,Damned If You Do,"Dec 14, 2004",8.1,3196,A nun suffering from acute dermatitis and asthma treated by House with possibly the wrong medication comes dangerously close to death.,https://www.imdb.com/title/tt0606018/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,6,The Socratic Method,"Dec 21, 2004",8.4,3151,"A 38-year-old mother, apparently suffering from thrombosis, alcoholism and schizophrenia, has only her underage 15-year-old son as caregiver.",https://www.imdb.com/title/tt0606045/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,7,Fidelity,"Dec 28, 2004",8.2,3073,"A woman comes down with symptoms of African sleeping sickness, but there seems to be no way she could have contracted it. House and his aides must ask a few tough questions and make some tough decisions in order to try to save her.",https://www.imdb.com/title/tt0606022/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,8,Poison,"Jan 25, 2005",8.1,2931,"A high school boy has hallucinations and collapses during an exam. When he does not respond to treatments, and the normal tests are negative, Foreman presents the case to House. Clinic Cases: A happy old lady.",https://www.imdb.com/title/tt0606036/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,9,DNR,"Feb 1, 2005",8.7,3361,"A famous jazz trumpeter, diagnosed with ALS, signs a DNR form, but because House believes the diagnosis wrong, he breaks the law by resuscitating him.",https://www.imdb.com/title/tt0606016/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
House,1,10,Histories,"Feb 8, 2005",8.5,3036,A delusional homeless woman is found unconscious in an acid house exhibiting a variety of symptoms which Foreman thinks she's faking.,https://www.imdb.com/title/tt0606025/,tt0412142,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.
